#time	sec	step	log_time	priority	tag	pid	log
120770	1	93	2022-01-13 12:24:52.670000	I	WindowManager	977	Waiting for drawn Window{49da40c u0 com.example.test_one/com.example.test_one.Gravity_detector}: removed=false visible=true mHasSurface=true drawState=1
120770	2	93	2022-01-13 12:24:52.670000	I	WindowManager	977	Waiting for drawn Window{ea836a2 u0 StatusBar}: removed=false visible=true mHasSurface=true drawState=1
120775	3	93	2022-01-13 12:24:52.675000	I	WindowManager	977	Waiting for drawn Window{49da40c u0 com.example.test_one/com.example.test_one.Gravity_detector}: removed=false visible=true mHasSurface=true drawState=1
120776	4	93	2022-01-13 12:24:52.676000	I	WindowManager	977	Waiting for drawn Window{ea836a2 u0 StatusBar}: removed=false visible=true mHasSurface=true drawState=1
120778	5	93	2022-01-13 12:24:52.678000	I	DisplayManagerService	977	Display device changed state: "Встроенный экран", ON
120790	6	93	2022-01-13 12:24:52.690000	I	WindowManager	977	Waiting for drawn Window{49da40c u0 com.example.test_one/com.example.test_one.Gravity_detector}: removed=false visible=true mHasSurface=true drawState=1
120790	7	93	2022-01-13 12:24:52.690000	I	WindowManager	977	Waiting for drawn Window{ea836a2 u0 StatusBar}: removed=false visible=true mHasSurface=true drawState=1
120998	1	94	2022-01-13 12:24:52.898000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
120998	2	94	2022-01-13 12:24:52.898000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
121132	1	94	2022-01-13 12:24:53.032000	I	WindowManager	977	Waiting for drawn Window{49da40c u0 com.example.test_one/com.example.test_one.Gravity_detector}: removed=false visible=true mHasSurface=true drawState=1
121132	2	94	2022-01-13 12:24:53.032000	I	WindowManager	977	Waiting for drawn Window{ea836a2 u0 StatusBar}: removed=false visible=true mHasSurface=true drawState=4
121148	3	94	2022-01-13 12:24:53.048000	I	WindowManager	977	Waiting for drawn Window{49da40c u0 com.example.test_one/com.example.test_one.Gravity_detector}: removed=false visible=true mHasSurface=true drawState=4
121150	4	94	2022-01-13 12:24:53.050000	I	DisplayPowerController	977	Unblocked screen on after 442 ms
121152	5	94	2022-01-13 12:24:53.052000	W	PowerManagerService	977	Screen on took 450 ms
121500	1	94	2022-01-13 12:24:53.400000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
121500	2	94	2022-01-13 12:24:53.400000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
122001	1	94	2022-01-13 12:24:53.901000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
122001	2	94	2022-01-13 12:24:53.901000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
122504	1	95	2022-01-13 12:24:54.404000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
122504	2	95	2022-01-13 12:24:54.404000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
122566	1	95	2022-01-13 12:24:54.466000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@a1cb4d6
122567	2	95	2022-01-13 12:24:54.467000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@1074862
122573	3	95	2022-01-13 12:24:54.473000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@e9b2b2d
122579	4	95	2022-01-13 12:24:54.479000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@31588ae
123006	1	95	2022-01-13 12:24:54.906000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
123006	2	95	2022-01-13 12:24:54.906000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
123509	1	95	2022-01-13 12:24:55.409000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
123509	2	95	2022-01-13 12:24:55.409000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
123698	1	95	2022-01-13 12:24:55.598000	I	DataShapingService	977	openLteGateSuccess = false
124011	1	96	2022-01-13 12:24:55.911000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
124011	2	96	2022-01-13 12:24:55.911000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
124311	1	96	2022-01-13 12:24:56.211000	W	ActivityManager	977	Background start not allowed: service Intent { cmp=com.zhiliaoapp.musically/com.bytedance.common.wschannel.server.WsChannelService } to com.zhiliaoapp.musically/com.bytedance.common.wschannel.server.WsChannelService from pid=16038 uid=10251 pkg=com.zhiliaoapp.musically
124333	1	96	2022-01-13 12:24:56.233000	W	ActivityManager	977	Background start not allowed: service Intent { cmp=com.zhiliaoapp.musically/com.bytedance.common.wschannel.client.WsClientService } to com.zhiliaoapp.musically/com.bytedance.common.wschannel.client.WsClientService from pid=9170 uid=10251 pkg=com.zhiliaoapp.musically
124512	1	96	2022-01-13 12:24:56.412000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
124513	2	96	2022-01-13 12:24:56.413000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
125013	1	96	2022-01-13 12:24:56.913000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
125014	2	96	2022-01-13 12:24:56.914000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
125516	1	97	2022-01-13 12:24:57.416000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
125517	2	97	2022-01-13 12:24:57.417000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
125665	1	97	2022-01-13 12:24:57.565000	I	DataShapingService	977	openLteGateSuccess = true
126018	1	97	2022-01-13 12:24:57.918000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
126018	2	97	2022-01-13 12:24:57.918000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
126519	1	97	2022-01-13 12:24:58.419000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
126519	2	97	2022-01-13 12:24:58.419000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
127021	1	98	2022-01-13 12:24:58.921000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
127021	2	98	2022-01-13 12:24:58.921000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
127523	1	98	2022-01-13 12:24:59.423000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
127523	2	98	2022-01-13 12:24:59.423000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
128026	1	98	2022-01-13 12:24:59.926000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
128026	2	99	2022-01-13 12:24:59.927000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
128101	1	99	2022-01-13 12:25:00.001000	I	DataShapingService	977	openLteGateSuccess = false
128529	1	99	2022-01-13 12:25:00.429000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
128529	2	99	2022-01-13 12:25:00.429000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
129031	1	99	2022-01-13 12:25:00.931000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
129031	2	99	2022-01-13 12:25:00.931000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
129532	1	100	2022-01-13 12:25:01.432000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
129532	2	100	2022-01-13 12:25:01.432000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
130032	1	100	2022-01-13 12:25:01.933000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
130032	2	100	2022-01-13 12:25:01.933000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
130533	1	100	2022-01-13 12:25:02.434000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
130533	2	100	2022-01-13 12:25:02.434000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
130904	1	101	2022-01-13 12:25:02.804000	I	DataShapingService	977	openLteGateSuccess = false
131036	1	101	2022-01-13 12:25:02.936000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
131036	2	101	2022-01-13 12:25:02.936000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
131537	1	101	2022-01-13 12:25:03.437000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
131537	2	101	2022-01-13 12:25:03.437000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
132038	1	102	2022-01-13 12:25:03.938000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
132038	2	102	2022-01-13 12:25:03.938000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
132539	1	102	2022-01-13 12:25:04.439000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
132540	2	102	2022-01-13 12:25:04.440000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
132625	1	102	2022-01-13 12:25:04.525000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@7e7ff55
133041	1	102	2022-01-13 12:25:04.941000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
133041	2	102	2022-01-13 12:25:04.941000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
133544	1	103	2022-01-13 12:25:05.444000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
133545	2	103	2022-01-13 12:25:05.445000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
134048	1	103	2022-01-13 12:25:05.948000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
134048	2	103	2022-01-13 12:25:05.948000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
134549	1	103	2022-01-13 12:25:06.449000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
134550	2	103	2022-01-13 12:25:06.450000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
135051	1	104	2022-01-13 12:25:06.951000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
135051	2	104	2022-01-13 12:25:06.951000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
135284	1	104	2022-01-13 12:25:07.184000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@fc8b41e
135289	2	104	2022-01-13 12:25:07.189000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@c8a04ff
135297	3	104	2022-01-13 12:25:07.197000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@8402cc
135300	4	104	2022-01-13 12:25:07.200000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@5547fb8
135553	1	104	2022-01-13 12:25:07.453000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
135553	2	104	2022-01-13 12:25:07.453000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
136056	1	104	2022-01-13 12:25:07.956000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
136056	2	104	2022-01-13 12:25:07.956000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
136557	1	105	2022-01-13 12:25:08.457000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
136557	2	105	2022-01-13 12:25:08.457000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
137062	1	105	2022-01-13 12:25:08.962000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
137062	2	105	2022-01-13 12:25:08.962000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
137564	1	105	2022-01-13 12:25:09.464000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
137564	2	105	2022-01-13 12:25:09.464000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
138065	1	106	2022-01-13 12:25:09.965000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
138065	2	106	2022-01-13 12:25:09.965000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
138566	1	106	2022-01-13 12:25:10.466000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
138566	2	106	2022-01-13 12:25:10.466000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
139067	1	107	2022-01-13 12:25:10.967000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
139067	2	107	2022-01-13 12:25:10.967000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
139568	1	107	2022-01-13 12:25:11.468000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
139568	2	107	2022-01-13 12:25:11.468000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
140071	1	107	2022-01-13 12:25:11.971000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
140072	2	107	2022-01-13 12:25:11.972000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
140573	1	108	2022-01-13 12:25:12.473000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
140574	2	108	2022-01-13 12:25:12.474000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
140954	1	108	2022-01-13 12:25:12.854000	I	ActivityManager	977	Start proc 18811:org.telegram.messenger/u0a100 for broadcast org.telegram.messenger/com.google.firebase.iid.FirebaseInstanceIdReceiver
141076	1	108	2022-01-13 12:25:12.976000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
141076	2	108	2022-01-13 12:25:12.976000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
141580	1	108	2022-01-13 12:25:13.480000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
141580	2	109	2022-01-13 12:25:13.480000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
141910	1	109	2022-01-13 12:25:13.810000	E	SchedPolicy	18811	set_timerslack_ns write failed: Operation not permitted
142082	1	109	2022-01-13 12:25:13.982000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
142082	2	109	2022-01-13 12:25:13.982000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
142583	1	109	2022-01-13 12:25:14.483000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
142584	2	109	2022-01-13 12:25:14.484000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
143085	1	109	2022-01-13 12:25:14.985000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
143085	2	109	2022-01-13 12:25:14.985000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
143586	1	110	2022-01-13 12:25:15.486000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
143586	2	110	2022-01-13 12:25:15.486000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
144093	1	110	2022-01-13 12:25:15.993000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
144094	2	110	2022-01-13 12:25:15.994000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
144595	1	110	2022-01-13 12:25:16.495000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
144596	2	110	2022-01-13 12:25:16.496000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
145099	1	110	2022-01-13 12:25:16.999000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
145099	2	110	2022-01-13 12:25:16.999000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
145434	1	111	2022-01-13 12:25:17.334000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@434a191
145489	1	111	2022-01-13 12:25:17.389000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
145489	2	111	2022-01-13 12:25:17.389000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
145489	3	111	2022-01-13 12:25:17.389000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
145489	4	111	2022-01-13 12:25:17.389000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
145490	5	111	2022-01-13 12:25:17.390000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
145491	6	111	2022-01-13 12:25:17.391000	I	chatty	977	uid=1000(system) NetworkStats identical 9 lines
145491	7	111	2022-01-13 12:25:17.391000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
145492	8	111	2022-01-13 12:25:17.392000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
145494	9	111	2022-01-13 12:25:17.394000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
145494	10	111	2022-01-13 12:25:17.394000	I	chatty	977	uid=1000(system) NetworkStats identical 1 line
145494	11	111	2022-01-13 12:25:17.394000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
145494	12	111	2022-01-13 12:25:17.394000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
145601	13	111	2022-01-13 12:25:17.501000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
145601	14	111	2022-01-13 12:25:17.501000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
146103	1	111	2022-01-13 12:25:18.003000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
146103	2	111	2022-01-13 12:25:18.003000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
146607	1	111	2022-01-13 12:25:18.507000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
146609	2	111	2022-01-13 12:25:18.509000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
147110	1	112	2022-01-13 12:25:19.010000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
147110	2	112	2022-01-13 12:25:19.010000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
147613	1	112	2022-01-13 12:25:19.513000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
147613	2	112	2022-01-13 12:25:19.513000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
148118	1	112	2022-01-13 12:25:20.018000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
148118	2	112	2022-01-13 12:25:20.018000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
148503	1	113	2022-01-13 12:25:20.403000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@86edfaf
148506	2	113	2022-01-13 12:25:20.406000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@fb6bfbc
148518	3	113	2022-01-13 12:25:20.418000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@6a31b45
148522	4	113	2022-01-13 12:25:20.422000	W	WindowManager	977	removeWindowToken: Attempted to remove non-existing token: android.os.Binder@b5f26c1
148621	1	113	2022-01-13 12:25:20.521000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
148621	2	113	2022-01-13 12:25:20.521000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
149122	1	113	2022-01-13 12:25:21.022000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
149122	2	113	2022-01-13 12:25:21.022000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
149623	1	113	2022-01-13 12:25:21.523000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
149624	2	113	2022-01-13 12:25:21.524000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
150125	1	114	2022-01-13 12:25:22.025000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
150125	2	114	2022-01-13 12:25:22.025000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
150228	1	114	2022-01-13 12:25:22.128000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
150228	2	114	2022-01-13 12:25:22.128000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
150228	3	114	2022-01-13 12:25:22.128000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
150228	4	114	2022-01-13 12:25:22.128000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
150231	5	114	2022-01-13 12:25:22.131000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
150231	6	114	2022-01-13 12:25:22.131000	I	chatty	977	uid=1000(system) NetworkStats identical 1 line
150232	7	114	2022-01-13 12:25:22.132000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
150234	8	114	2022-01-13 12:25:22.134000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
150236	9	114	2022-01-13 12:25:22.136000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
150238	10	114	2022-01-13 12:25:22.138000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
150626	1	114	2022-01-13 12:25:22.526000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
150626	2	114	2022-01-13 12:25:22.526000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
151030	1	114	2022-01-13 12:25:22.930000	I	DataShapingService	977	openLteGateSuccess = false
151137	1	114	2022-01-13 12:25:23.037000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
151137	2	114	2022-01-13 12:25:23.037000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
151642	1	115	2022-01-13 12:25:23.542000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
151642	2	115	2022-01-13 12:25:23.542000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
152145	1	115	2022-01-13 12:25:24.045000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
152145	2	115	2022-01-13 12:25:24.045000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
152646	1	115	2022-01-13 12:25:24.546000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
152646	2	115	2022-01-13 12:25:24.546000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
152832	1	115	2022-01-13 12:25:24.732000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
152833	2	115	2022-01-13 12:25:24.733000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
152833	3	115	2022-01-13 12:25:24.733000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
152833	4	115	2022-01-13 12:25:24.733000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
152835	5	115	2022-01-13 12:25:24.735000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
152837	6	115	2022-01-13 12:25:24.737000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
152841	1	116	2022-01-13 12:25:24.741000	W	NetworkStatsRecorder	977	unknown interfaces [lo, ccmni0, ccmni1], ignoring those stats
153147	2	116	2022-01-13 12:25:25.047000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
153148	3	116	2022-01-13 12:25:25.048000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
153520	1	116	2022-01-13 12:25:25.420000	I	DataShapingService	977	openLteGateSuccess = false
153553	1	116	2022-01-13 12:25:25.453000	W	ActivityManager	977	Background start not allowed: service Intent { cmp=com.google.android.apps.messaging/.shared.datamodel.action.execution.ActionExecutorImpl$EmptyService } to com.google.android.apps.messaging/.shared.datamodel.action.execution.ActionExecutorImpl$EmptyService from pid=15196 uid=10063 pkg=com.google.android.apps.messaging
153649	1	116	2022-01-13 12:25:25.549000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
153649	2	116	2022-01-13 12:25:25.549000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
154151	1	116	2022-01-13 12:25:26.051000	W	ActivityManager	977	Missing app error report, app = com.fancyclean.security.antivirus crashing = false notResponding = true
154151	2	116	2022-01-13 12:25:26.051000	W	ActivityManager	977	Missing app error report, app = com.android.phone crashing = false notResponding = true
154532	1	116	2022-01-13 12:25:26.432000	I	NetworkStatsRecorder	977	recordSnapshotLocked: ident[[{type=WIFI, subType=COMBINED, networkId="TP-LINK_8DFE", metered=false}]]
